ENSEMBL,HGNC,log2FoldChange,pvalue
ENSG00000198121,LPAR1,0.009524118,0.972104727
ENSG00000198130,HIBCH,-0.014495417,0.792666765
ENSG00000198131,ZNF544,-0.022232607,0.814070338
ENSG00000198133,TMEM229B,0.199886924,0.524481155
ENSG00000198134,PTMAP9,0.298515476,0.129679653
ENSG00000198142,SOWAHC,-0.143134663,0.344680033
ENSG00000198146,ZNF770,-0.129112774,0.15925736
ENSG00000198153,ZNF849P,0.013971416,0.989321766
ENSG00000198155,ZNF876P,0.020349537,0.91516315
ENSG00000198156,NPIPB6,0.139609274,0.448011256
ENSG00000198157,HMGN5,-0.059387204,0.716900365
ENSG00000198160,MIER1,-0.061657246,0.369967804
ENSG00000198162,MAN1A2,-0.056052453,0.369530605
ENSG00000198168,SVIP,0.30116272,0.072977623
ENSG00000198169,ZNF251,0.022393435,0.763073156
ENSG00000198171,DDRGK1,-0.074308695,0.450627761
ENSG00000198176,TFDP1,-0.028008671,0.813964233
ENSG00000198182,ZNF607,0.030228316,0.723294113
ENSG00000198185,ZNF334,0.048835343,0.651148487
ENSG00000198189,HSD17B11,-0.160433738,0.11919658
ENSG00000198198,SZT2,-0.065854567,0.377785495
ENSG00000198203,SULT1C2,-0.046935267,0.895052418
ENSG00000198205,ZXDA,-0.304231111,0.343541079
ENSG00000198208,RPS6KL1,0.216013206,0.238404654
ENSG00000198216,CACNA1E,0.320577048,0.375591768
ENSG00000198218,QRICH1,-0.029514218,0.420462302
ENSG00000198221,AFDN-DT,-0.017593898,0.953929384
ENSG00000198223,CSF2RA,0.052819103,0.88190604
ENSG00000198231,DDX42,-0.083628858,0.168625453
ENSG00000198237,GUSBP13,-0.121452615,0.561294821
ENSG00000198242,RPL23A,-0.122783093,0.301595916
ENSG00000198246,SLC29A3,0.077730523,0.707491657
ENSG00000198251,CYP2A7P2,0.04996347,0.900666454
ENSG00000198252,STYX,0.012562327,0.874726708
ENSG00000198258,UBL5,-0.195545183,0.151387666
ENSG00000198265,HELZ,-0.001101837,0.982678217
ENSG00000198270,TMEM116,-0.060818587,0.523568036
ENSG00000198276,UCKL1,-0.065997135,0.286223353
ENSG00000198286,CARD11,0.32107506,0.414829113
ENSG00000198298,ZNF485,0.049326851,0.724928661
ENSG00000198300,PEG3,0.02889309,0.930946487
ENSG00000198301,SDAD1,-0.0732793,0.543827667
ENSG00000198312,BMS1P9,-0.657693224,0.104517688
ENSG00000198315,ZKSCAN8,-0.032233934,0.712275393
ENSG00000198324,PHETA1,-0.226392359,0.02733073
ENSG00000198331,HYLS1,-0.068615295,0.765211616
ENSG00000198336,MYL4,-0.352233207,0.502178522
ENSG00000198342,ZNF442,-0.197438569,0.385594591
ENSG00000198346,ZNF813,-0.057199777,0.616308724
ENSG00000198353,HOXC4,-1.329221884,0.107958823
ENSG00000198354,DCAF12L2,-0.643810532,0.093729707
ENSG00000198355,PIM3,-0.188577726,0.501840333
ENSG00000198356,GET3,-0.097749568,0.427583411
ENSG00000198363,ASPH,0.11319028,0.272606275
ENSG00000198369,SPRED2,-0.090269625,0.553643398
ENSG00000198373,WWP2,-0.079658434,0.391982751
ENSG00000198380,GFPT1,0.003929117,0.980391353
ENSG00000198382,UVRAG,-0.009106433,0.932308739
ENSG00000198393,ZNF26,-0.068937372,0.539442983
ENSG00000198399,ITSN2,0.001479513,0.985360538
ENSG00000198400,NTRK1,0.19360021,0.605414105
ENSG00000198406,BZW1P2,0.081582839,0.63319408
ENSG00000198408,OGA,-0.026533866,0.764008904
ENSG00000198414,TATDN2P1,0.150895049,0.754147126
ENSG00000198416,ZNF658B,-0.115793636,0.580510741
ENSG00000198417,MT1F,-0.538035918,0.33317194
ENSG00000198420,TCAF1,0.035208612,0.727193924
ENSG00000198429,ZNF69,-0.3656047,0.352141962
ENSG00000198431,TXNRD1,0.042938456,0.831247723
ENSG00000198435,NRARP,-0.19544084,0.26133423
ENSG00000198440,ZNF583,0.289505756,0.28999711
ENSG00000198453,ZNF568,-0.161190722,0.098303276
ENSG00000198454,LINC02692,0.420953269,0.116251534
ENSG00000198455,ZXDB,-0.138623984,0.035838559
ENSG00000198464,ZNF480,0.037358277,0.75677535
ENSG00000198466,ZNF587,-0.014921222,0.783716428
ENSG00000198467,TPM2,-0.563333054,0.031148476
ENSG00000198468,FLVCR1-DT,-0.119350674,0.558954992
ENSG00000198478,SH3BGRL2,-0.075076876,0.48265909
ENSG00000198482,ZNF808,-0.054383071,0.295527956
ENSG00000198483,ANKRD35,0.100860769,0.755358363
ENSG00000198492,YTHDF2,-0.073603727,0.409947421
ENSG00000198496,NBR2,-0.134100246,0.268583866
ENSG00000198498,TMA16,0.018824978,0.83583459
ENSG00000198513,ATL1,0.021152473,0.858570453
ENSG00000198515,CNGA1,0.282679051,0.541234874
ENSG00000198517,MAFK,-0.498305135,0.026548405
ENSG00000198520,ARMH1,-0.189882815,0.345947137
ENSG00000198521,ZNF43,0.011727687,0.913093825
ENSG00000198522,GPN1,-0.081551335,0.49390497
ENSG00000198523,PLN,0.414526167,0.104649052
ENSG00000198535,C2CD4A,0.906910703,0.060881192
ENSG00000198538,ZNF28,-0.009311646,0.892745344
ENSG00000198542,ITGBL1,-0.278123192,0.419531846
ENSG00000198546,ZNF511,-0.018460221,0.836084177
ENSG00000198547,C20orf203,0.22023397,0.510707746
ENSG00000198551,ZNF627,0.02496639,0.761289463
ENSG00000198553,KCNRG,0.345003395,0.018791455
ENSG00000198554,WDHD1,0.221693065,0.105446518
ENSG00000198556,ZNF789,-0.008116779,0.903658046
ENSG00000198561,CTNND1,0.102443703,0.161077015
ENSG00000198563,DDX39B,-0.02746515,0.69135685
ENSG00000198569,SLC34A3,0.095862511,0.63175098
ENSG00000198570,RD3,0.26418123,0.436432988
ENSG00000198574,SH2D1B,-0.086589097,0.843896434
ENSG00000198576,ARC,-0.279918845,0.346544796
ENSG00000198580,,-0.304761737,0.112272243
ENSG00000198585,NUDT16,-0.121418566,0.171202784
ENSG00000198586,TLK1,0.056076843,0.535510341
ENSG00000198589,LRBA,-0.018019207,0.845961323
ENSG00000198590,APRG1,0.415187297,0.037195658
ENSG00000198597,ZNF536,-0.169923252,0.279757329
ENSG00000198598,MMP17,-0.408435862,0.159669047
ENSG00000198604,BAZ1A,0.100207317,0.512506383
ENSG00000198612,COPS8,-0.078616401,0.433958345
ENSG00000198618,PPIAP22,-0.062721851,0.640366693
ENSG00000198624,CCDC69,-0.12604692,0.749063678
ENSG00000198625,MDM4,0.024481184,0.790258657
ENSG00000198626,RYR2,-0.075537412,0.832802854
ENSG00000198633,ZNF534,-0.079753251,0.805724683
ENSG00000198642,KLHL9,-0.070975819,0.388074836
ENSG00000198643,FAM3D,0.306121599,0.525467939
ENSG00000198646,NCOA6,0.055019571,0.468899896
ENSG00000198648,STK39,0.0398513,0.730398219
ENSG00000198650,TAT,-0.028119757,0.895636343
ENSG00000198663,C6orf89,-0.198752072,0.019404463
ENSG00000198668,CALM1,-0.110328641,0.325335263
ENSG00000198670,LPA,-0.213277104,0.721513481
ENSG00000198673,TAFA2,0.211332349,0.351987432
ENSG00000198677,SKIC3,-0.013186036,0.836046305
ENSG00000198680,TUSC1,0.297349996,0.448772548
ENSG00000198682,PAPSS2,0.355581517,0.325328906
ENSG00000198685,LINC01565,0.499174625,0.084865136
ENSG00000198689,SLC9A6,-0.062200621,0.579522891
ENSG00000198690,FAN1,0.010449051,0.849349554
ENSG00000198691,ABCA4,0.228759954,0.56551079
ENSG00000198692,EIF1AY,-0.425479278,0.609608818
ENSG00000198695,MT-ND6,0.001616453,0.989809166
ENSG00000198700,IPO9,-0.036066752,0.713108281
ENSG00000198707,CEP290,0.105007273,0.237818777
ENSG00000198711,SSBP3-AS1,0.245883334,0.161844165
ENSG00000198712,MT-CO2,-0.025628734,0.871103104
ENSG00000198715,GLMP,-0.867696995,2.15E-05
ENSG00000198718,TOGARAM1,-0.211088348,0.05676151
ENSG00000198719,DLL1,-0.084139908,0.725140891
ENSG00000198720,ANKRD13B,0.222306441,0.056001071
ENSG00000198721,ECI2,-0.032334664,0.776202423
ENSG00000198722,UNC13B,-0.151898815,0.162846069
ENSG00000198723,SAXO5,-0.029279598,0.873258551
ENSG00000198727,MT-CYB,-0.126131585,0.353806511
ENSG00000198728,LDB1,0.021713784,0.741530057
ENSG00000198729,PPP1R14C,0.114377964,0.468315863
ENSG00000198730,CTR9,-0.088793528,0.513312575
ENSG00000198732,SMOC1,-0.142084239,0.687481101
ENSG00000198734,F5,0.202147024,0.503840063
ENSG00000198736,MSRB1,-0.162053656,0.300655135
ENSG00000198739,LRRTM3,0.154930673,0.599755104
ENSG00000198740,ZNF652,0.000617256,0.993283734
ENSG00000198742,SMURF1,0.025321908,0.756740288
ENSG00000198743,SLC5A3,-0.018631235,0.900576019
ENSG00000198744,MTCO3P12,-0.141702087,0.522468145
ENSG00000198746,GPATCH3,-0.182468651,0.102286448
ENSG00000198752,CDC42BPB,-0.055972731,0.198289655
ENSG00000198753,PLXNB3,-0.083633431,0.536976555
ENSG00000198754,OXCT2,-0.491764617,0.319283176
ENSG00000198755,RPL10A,-0.044871933,0.7173881
ENSG00000198756,COLGALT2,-0.126896472,0.686681285
ENSG00000198759,EGFL6,0.517138497,0.235226107
ENSG00000198763,MT-ND2,0.008088884,0.941393621
ENSG00000198768,APCDD1L,0.02650451,0.925661158
ENSG00000198774,RASSF9,-0.149913107,0.695044259
ENSG00000198780,FAM169A,0.051600062,0.668661888
ENSG00000198783,ZNF830,-0.190841123,0.062393214
ENSG00000198785,GRIN3A,0.326507789,0.088644437
ENSG00000198786,MT-ND5,-0.03242957,0.779708293
ENSG00000198791,CNOT7,-0.021815007,0.803502681
ENSG00000198792,TMEM184B,-0.112740077,0.16061486
ENSG00000198793,MTOR,-0.015512017,0.861333031
ENSG00000198794,SCAMP5,-0.013208523,0.925910783
ENSG00000198795,ZNF521,0.041770161,0.791522898
ENSG00000198796,ALPK2,0.004410309,0.990403613
ENSG00000198797,BRINP2,1.411688258,0.002503217
ENSG00000198799,LRIG2,0.008709954,0.852214981
ENSG00000198804,MT-CO1,-0.150533783,0.160535622
ENSG00000198805,PNP,-0.524489035,0.050077698
ENSG00000198807,PAX9,0.311905945,0.389804571
ENSG00000198814,GK,0.101752084,0.310488533
ENSG00000198815,FOXJ3,-0.073975345,0.323516673
ENSG00000198816,ZNF358,-0.149848453,0.03195436
ENSG00000198818,SFT2D1,-0.009433232,0.929674242
ENSG00000198821,CD247,0.292566486,0.351602158
ENSG00000198822,GRM3,-0.191404754,0.561727924
ENSG00000198824,CHAMP1,0.044928428,0.353546206
ENSG00000198825,INPP5F,0.032542848,0.832594963
ENSG00000198826,ARHGAP11A,-0.084328649,0.661029408
ENSG00000198830,HMGN2,0.001785328,0.9901371
ENSG00000198832,SELENOM,-0.245472946,0.198984932
ENSG00000198833,UBE2J1,-0.140567575,0.138617224
ENSG00000198835,GJC2,-0.10436754,0.494484694
ENSG00000198836,OPA1,-0.01639139,0.800697298
ENSG00000198837,DENND4B,-0.043458702,0.611173275
ENSG00000198838,RYR3,0.423494545,0.13173712
ENSG00000198839,ZNF277,0.030779523,0.645265682
ENSG00000198840,MT-ND3,0.025929691,0.835814777
ENSG00000198841,KTI12,-0.248263857,0.120216414
ENSG00000198842,STYXL2,-0.141968118,0.797430421
ENSG00000198843,SELENOT,-0.220908032,0.033447383
ENSG00000198846,TOX,-0.077973544,0.630505197
ENSG00000198848,CES1,0.076632058,0.930927935
ENSG00000198853,RUSC2,0.078805388,0.540621945
ENSG00000198855,FICD,-0.128313085,0.238027384
ENSG00000198856,OSTC,-0.186226255,0.218779318
ENSG00000198857,HSD3BP5,0.262115129,0.446042484
ENSG00000198858,R3HDM4,0.022324112,0.665337946
ENSG00000198860,TSEN15,0.004518686,0.966393461
ENSG00000198862,LTN1,0.028608234,0.73757714
ENSG00000198863,RUNDC1,-0.136186467,0.046745371
ENSG00000198865,CCDC152,0.482552631,0.188938168
ENSG00000198870,STKLD1,0.068710708,0.737969578
ENSG00000198873,GRK5,-0.40181417,0.00804711
ENSG00000198874,TYW1,-0.040658323,0.610563382
ENSG00000198876,DCAF12,-0.187252997,0.024149865
ENSG00000198879,SFMBT2,-0.507013635,0.000572597
ENSG00000198883,PNMA5,-0.312840431,0.415824431
ENSG00000198885,ITPRIPL1,-0.190471005,0.3937677
ENSG00000198886,MT-ND4,-0.094349544,0.313610927
ENSG00000198887,SMC5,0.050719523,0.722973516
ENSG00000198888,MT-ND1,-0.000735649,0.995040729
ENSG00000198890,PRMT6,0.020266737,0.918329987
ENSG00000198892,SHISA4,-0.354220874,0.00090556
ENSG00000198894,CIPC,-0.130850313,0.070250231
ENSG00000198898,CAPZA2,-0.009734122,0.915538051
ENSG00000198899,MT-ATP6,-0.137657022,0.181546745
ENSG00000198900,TOP1,-0.011179058,0.888728282
ENSG00000198901,PRC1,-0.021407636,0.870526634
ENSG00000198908,GPRASP3,-0.174993257,0.125062802
ENSG00000198909,MAP3K3,-0.040773135,0.594274205
ENSG00000198910,L1CAM,0.130368831,0.645236763
ENSG00000198911,SREBF2,0.110998172,0.389911603
ENSG00000198912,C1orf174,-0.173660149,0.132867034
ENSG00000198914,POU3F3,0.124098599,0.426389695
ENSG00000198915,RASGEF1A,-0.148701162,0.624441838
ENSG00000198917,SPOUT1,-0.069167755,0.285025767
ENSG00000198918,RPL39,0.053405701,0.757491733
ENSG00000198919,DZIP3,-0.172519886,0.24579122
ENSG00000198920,KIAA0753,-0.006678234,0.89462694
ENSG00000198924,DCLRE1A,0.029752717,0.809527626
ENSG00000198925,ATG9A,-0.112165363,0.188803117
ENSG00000198929,NOS1AP,-0.124373558,0.306298604
ENSG00000198931,APRT,-0.098898587,0.447723208
ENSG00000198932,GPRASP1,-0.658614381,0.001090158
ENSG00000198933,TBKBP1,0.016287199,0.863533798
ENSG00000198934,MAGEE1,0.128222948,0.636379926
ENSG00000198937,CCDC167,-0.00480225,0.968687849
ENSG00000198938,MT-CO3,-0.236659344,0.054448021
ENSG00000198939,ZFP2,-0.073546089,0.550928469
ENSG00000198944,SOWAHA,0.375237697,0.357381951
ENSG00000198945,L3MBTL3,0.28502286,0.033847872
ENSG00000198947,DMD,-0.28045811,0.165161311
ENSG00000198948,MFAP3L,0.23223499,0.322712274
ENSG00000198951,NAGA,-0.139435566,0.244577479
ENSG00000198952,SMG5,-0.103993462,0.068181988
ENSG00000198954,KIFBP,-0.170108525,0.022646875
ENSG00000198959,TGM2,-0.883810544,0.020439776
ENSG00000198960,ARMCX6,-0.099121845,0.332468896
ENSG00000198961,PJA2,0.008516193,0.950143735
ENSG00000198963,RORB,0.965196497,0.01974926
ENSG00000198964,SGMS1,-0.087034678,0.346658342
ENSG00000198974,MIR30E,-0.169492232,0.370305084
ENSG00000198975,MIRLET7A2,-0.088835321,0.749123566
ENSG00000198984,MIR345,0.110255428,0.648380756
ENSG00000198995,MIR340,0.282556083,0.138323843
ENSG00000199023,MIR339,-0.213163389,0.405568153
ENSG00000199024,MIR103A2,0.030999412,0.911237506
ENSG00000199030,MIRLET7C,0.078228605,0.667272333
ENSG00000199032,MIR425,-0.365619073,0.273394217
ENSG00000199035,MIR103A1,-0.017218864,0.938887781
ENSG00000199036,MIR219A1,-0.03336279,0.830199322
ENSG00000199043,MIR335,-0.251007423,0.247977685
ENSG00000199059,MIR135B,0.611554548,0.119059871
ENSG00000199072,MIRLET7F1,-0.089980213,0.575060251
ENSG00000199082,MIR342,0.474562859,0.065849428
ENSG00000199094,MIR30C2,-0.161172456,0.533178865
ENSG00000199122,MIR148B,0.183955851,0.438515167
ENSG00000199133,MIRLET7D,-0.072557575,0.501129087
ENSG00000199135,MIR101-1,0.29792855,0.275112501
ENSG00000199150,MIRLET7G,0.033738206,0.889628949
ENSG00000199165,MIRLET7A1,0.03636757,0.820881507
ENSG00000199168,MIR374A,0.057924099,0.777614261
ENSG00000199172,MIR331,0.181390471,0.360698165
ENSG00000199179,MIRLET7I,0.153523055,0.409625549
ENSG00000199200,,0.183063475,0.596222687
ENSG00000199202,RNA5SP289,0.156121521,0.375234299
ENSG00000199217,RNU6-1123P,-0.054192017,0.890458108
ENSG00000199218,RN7SKP184,0.626084368,0.047345699
ENSG00000199226,RNU6-50P,0.604467687,0.04353601
ENSG00000199237,RNU6-834P,0.161631129,0.472551234
ENSG00000199248,RNU6-28P,-0.092454194,0.666171701
ENSG00000199260,RNU6-874P,0.77833652,0.007710475
ENSG00000199266,SNORA60,-0.020860603,0.893895837
ENSG00000199273,,0.071421251,0.592137291
ENSG00000199306,RNU6-858P,-0.240140211,0.428452731
ENSG00000199325,RNU4-39P,0.139298033,0.51689681
ENSG00000199331,,-0.016816394,0.915734116
ENSG00000199347,RNU5E-1,-0.062950429,0.784784733
ENSG00000199348,RNU6-766P,0.853655278,0.001658807
ENSG00000199357,,0.365634778,0.119488979
ENSG00000199366,,-0.174419277,0.615830962
ENSG00000199377,RNU5F-1,-0.028660467,0.884587508
ENSG00000199381,RNU6-79P,-0.008813886,0.975390342
ENSG00000199392,,-1.009474833,0.046894598
ENSG00000199400,RNY4P19,-0.094135602,0.690919336
ENSG00000199407,RNA5SP301,0.049819969,0.813539631
ENSG00000199444,,0.202284745,0.582648214
ENSG00000199458,RNU4-35P,-0.064581051,0.87764376
ENSG00000199459,,0.138958722,0.584717991
ENSG00000199466,,0.351084062,0.054868781
ENSG00000199471,,0.324751343,0.1361897
ENSG00000199472,,0.041729536,0.825078942
ENSG00000199476,,0.28446675,0.118554752
ENSG00000199489,SNORD115-25,0.124949702,0.598059258
ENSG00000199497,RNU1-94P,-0.135136663,0.697219783
ENSG00000199512,RNU6-212P,-0.006047377,0.980602126
ENSG00000199530,,0.510149918,0.017534156
ENSG00000199535,RNA5SP305,0.127490043,0.61317456
ENSG00000199536,RNU6-315P,0.249444546,0.182283672
ENSG00000199540,,-0.297135736,0.228313955
ENSG00000199545,RNA5SP195,-0.208905653,0.257589669
ENSG00000199550,,0.382201593,0.091101029
ENSG00000199551,RNU6-545P,0.469416102,0.041271624
ENSG00000199562,RNU6-37P,0.124042831,0.437892606
ENSG00000199567,,0.049038194,0.81298136
ENSG00000199568,RNU5A-1,0.401816864,0.193016736
ENSG00000199571,,0.16764216,0.594211479
ENSG00000199591,,0.313017384,0.285578077
ENSG00000199592,RNA5SP321,-0.36187068,0.320930829
ENSG00000199594,RNU6-1301P,0.238989847,0.368092246
ENSG00000199598,RNU6-859P,-0.108707071,0.63600461
ENSG00000199627,RNU6-1010P,0.207506621,0.549349862
ENSG00000199630,,0.126617687,0.514985428
ENSG00000199646,RNU6-1272P,0.251171195,0.125425489
ENSG00000199664,RNU6-1266P,-0.103051494,0.602515142
ENSG00000199667,,-0.050805964,0.827510835
ENSG00000199676,,0.362122821,0.223485222
ENSG00000199691,RN7SKP173,0.212227404,0.208095463
ENSG00000199697,RNU6-446P,0.011910522,0.963851698
ENSG00000199700,RNU6-223P,-0.290577548,0.185599894
ENSG00000199709,RNU4-23P,-0.095863837,0.703865776
ENSG00000199719,RN7SKP74,0.153665588,0.111656237
ENSG00000199730,RN7SKP95,0.155723588,0.530060793
ENSG00000199731,RNU6-1079P,0.037632305,0.87997065
ENSG00000199781,,0.031396531,0.892562323
ENSG00000199783,,0.052821116,0.883481247
ENSG00000199788,RNY3P2,0.247390757,0.308646129
ENSG00000199805,RNU1-134P,-0.478029158,0.051052533
ENSG00000199806,RNA5SP491,0.241039445,0.28047085
ENSG00000199824,RNU6-199P,0.411476194,0.019588013
ENSG00000199833,SNORD115-21,-0.067656872,0.760707643
ENSG00000199855,RNU6-490P,0.134494457,0.486643037
ENSG00000199856,,0.16948381,0.497968311
ENSG00000199872,RNU6-942P,0.178490311,0.306488086
ENSG00000199875,,0.191661073,0.341512321
ENSG00000199880,RNU6-888P,-0.060392032,0.838089814
ENSG00000199890,,-0.019981248,0.91849281
ENSG00000199899,,-0.164118417,0.756925892
ENSG00000199906,RNU5B-2P,-0.517487187,0.029572647
ENSG00000199938,,-0.023294567,0.915397658
ENSG00000199940,RN7SKP75,0.304876643,0.310068477
ENSG00000199944,RNU6-653P,0.143280386,0.51921168
ENSG00000199960,SNORD115-14,0.415299578,0.05569046
ENSG00000199962,,0.465131421,0.048295529
ENSG00000199975,RN7SKP243,0.194654438,0.352011615
ENSG00000199977,,0.28666187,0.053620531
ENSG00000200003,RNU6-986P,-0.256199577,0.436722195
ENSG00000200070,RNU4-80P,0.020202555,0.943716949
ENSG00000200075,,0.19092584,0.430880447
ENSG00000200086,RNU6-433P,0.463322042,0.00799419
ENSG00000200087,SNORA73B,-0.214607341,0.31574764
ENSG00000200090,,-0.192854273,0.282611232
ENSG00000200091,RN7SKP163,0.299763633,0.130228457
ENSG00000200105,RNU6-251P,0.228239722,0.410723553
ENSG00000200106,RNU6-984P,0.364556575,0.332291489
ENSG00000200113,,0.562161485,0.086027465
ENSG00000200114,RNA5SP123,-0.01952264,0.915613677
ENSG00000200120,,0.048734847,0.741292046
ENSG00000200138,RNY1P10,-0.10596959,0.687287444
ENSG00000200152,RNU6-216P,0.08157692,0.627665324
ENSG00000200156,RNU5B-1,0.223250007,0.475029064
ENSG00000200164,,0.293077733,0.232394685
ENSG00000200169,RNU5D-1,-0.358190979,0.167861585
ENSG00000200170,,-0.100907802,0.584792358
ENSG00000200176,RNU1-19P,0.40279346,0.078298933
ENSG00000200183,RNU6-238P,0.170688763,0.41540252
ENSG00000200218,RNU6-697P,0.309059484,0.290361338
ENSG00000200220,RNU6-179P,0.517918392,0.104651621
ENSG00000200224,RNU6-626P,-0.211809874,0.574529022
ENSG00000200241,,0.057297402,0.77761658
ENSG00000200247,RNU6-254P,0.011010119,0.956212931
ENSG00000200253,RNU6-529P,-0.00950462,0.962140034
ENSG00000200254,RNU6-536P,-0.142914033,0.612997913
ENSG00000200257,RNU6-97P,-0.014179958,0.933984851
ENSG00000200261,,-0.136862352,0.546715782
ENSG00000200274,RNU4-32P,0.134501734,0.551599078
ENSG00000200309,,0.030631537,0.880283533
ENSG00000200312,RN7SKP255,-0.097442411,0.580420825
ENSG00000200332,,0.040614445,0.817391771
ENSG00000200344,,-0.294391448,0.12126846
ENSG00000200350,RNU6-1285P,-0.162862775,0.330769668
ENSG00000200351,,0.053650452,0.739265586
ENSG00000200354,SNORA71D,-0.01175147,0.962930437
ENSG00000200355,,0.341885396,0.342531315
ENSG00000200356,RNU6-833P,0.122015769,0.757332072
ENSG00000200361,,-0.102482573,0.755057788
ENSG00000200372,RNU5E-8P,0.680383852,0.04507343
ENSG00000200388,RNU6-618P,-0.063090599,0.785618895
ENSG00000200389,RNU6-509P,-0.112810163,0.749080039
ENSG00000200391,,0.525719272,0.069678888
ENSG00000200397,,0.080572931,0.750735941
ENSG00000200403,RNU6-1099P,-0.011539587,0.93751952
ENSG00000200419,,0.206400688,0.32642155
ENSG00000200428,,-0.093385645,0.651863738
ENSG00000200455,RNU6-1112P,0.116844498,0.711395135
ENSG00000200473,RNA5SP507,0.006737726,0.983875293
ENSG00000200475,RN7SKP162,0.623085424,0.01946523
ENSG00000200488,RN7SKP203,-0.059582162,0.790383478
ENSG00000200502,,0.278519329,0.189846305
ENSG00000200506,,-0.23241429,0.298053368
ENSG00000200520,RNU6-1214P,0.326481111,0.101965473
ENSG00000200525,RNU6-1209P,0.280199995,0.207271363
ENSG00000200528,RNU6-1331P,0.146872524,0.564884093
ENSG00000200534,SNORA33,-0.084366081,0.658229819
ENSG00000200550,RNU6-137P,0.173102473,0.296089896
ENSG00000200556,RNU6-103P,0.296577466,0.377998689
